id,trackname,popularity,preview_url,track_number,firstartist,imageurl,spotifyurl,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,speechiness,tempo,time_signature,valence
3AwRpEK9qMFzlVfBFYQliE,Christmas Is Here,36,https://p.scdn.co/mp3-preview/71eb92964154829494dfbf9e94bab5477c7e2748?cid=f715962b546a41029c80979d6042ad77,2,JJ Heller,https://i.scdn.co/image/4d78c521561e0aaa1e3651be12d8dd4db0da172a,https://open.spotify.com/track/3AwRpEK9qMFzlVfBFYQliE,0.0623,0.26899999999999996,242193,0.413,1.29e-05,5,0.0751,-8.046,0.0318,155,3,0.14300000000000002
1hVlhkBQWKQUcFmcCWGzDf,Help From Heaven,41,,5,Matt Redman,https://i.scdn.co/image/08b010961341169869587450782f6432ce323049,https://open.spotify.com/track/1hVlhkBQWKQUcFmcCWGzDf,0.8390000000000001,0.312,292973,0.397,5.53e-06,10,0.0616,-8.361,0.0311,139,4,0.225
5X2ePDTChSXPZ3aZj1dhuC,Hark the Herald Angels Sing,41,https://p.scdn.co/mp3-preview/ee67fbe45c51621f146e5c3b29f9f104e9ddff7f?cid=f715962b546a41029c80979d6042ad77,3,Matt Maher,https://i.scdn.co/image/0eaf6fa5a835203e3eda5a11d2d174afd246130f,https://open.spotify.com/track/5X2ePDTChSXPZ3aZj1dhuC,0.17800000000000002,0.226,256666,0.636,2.52e-06,6,0.321,-6.605,0.0355,97,4,0.47200000000000003
6dQAlNaiqvRFb3fCyn8Qf2,Seasons,52,,3,Hillsong Worship,https://i.scdn.co/image/fa99582e17a9aa6f967ba959670246b3abbf2f7a,https://open.spotify.com/track/6dQAlNaiqvRFb3fCyn8Qf2,0.0888,0.33899999999999997,274386,0.52,0.0,0,0.106,-7.3229999999999995,0.0292,146,3,0.24
6qGlG6u0CMMkU1jWRtpddE,Jingle Bells,54,,1,Lauren Daigle,https://i.scdn.co/image/8c52dfe3d30816eac7d92309c3c0cc4eac6d638a,https://open.spotify.com/track/6qGlG6u0CMMkU1jWRtpddE,0.485,0.885,109146,0.507,0.0,6,0.304,-7.627999999999999,0.102,120,4,0.446
5ClVf8ZwpXjadtbtZ55wD8,Angels We Have Heard On High,18,,1,Sarah Reeves,https://i.scdn.co/image/d41dccdbf476bcb1e297e2413a503f5b48a3d28b,https://open.spotify.com/track/5ClVf8ZwpXjadtbtZ55wD8,0.09300000000000001,0.565,206013,0.433,1.27e-05,9,0.0966,-11.620999999999999,0.0337,112,4,0.213
1g5vCce036viL6Nz19guxG,"God Rest Ye Merry, Gentlemen/The Star Of Munster - Medley/Live",39,,2,Keith & Kristyn Getty,https://i.scdn.co/image/6ec39d255a8ff7d494e3339a3f8638d104e855a5,https://open.spotify.com/track/1g5vCce036viL6Nz19guxG,0.0517,0.635,262786,0.943,7.56e-06,2,0.6459999999999999,-5.534,0.0618,115,4,0.562
3LF6pp0Aw1eX0Z6rxrfm9l,Just A Baby (Mary's Song),16,,1,Mallary Hope,https://i.scdn.co/image/93156f97a4ca1560f52fd45f19bbc2e070050c30,https://open.spotify.com/track/3LF6pp0Aw1eX0Z6rxrfm9l,0.525,0.355,256306,0.601,0.0,7,0.105,-6.004,0.0327,155,4,0.215
7fLP5CjuDJBZBtTnNbJP0l,Jingle All The Way,42,,1,Dan Bremnes,https://i.scdn.co/image/55f8c496cc4075440a221312eb260476710d6160,https://open.spotify.com/track/7fLP5CjuDJBZBtTnNbJP0l,0.221,0.586,171853,0.705,0.0,7,0.231,-5.787000000000001,0.0501,86,4,0.71
5Wk9wpF5c8VnGs87KiXeUC,Hark,0,,2,Hillsong Worship,https://i.scdn.co/image/62d883112c80dd8ab715e64272f693825cc8b791,https://open.spotify.com/track/5Wk9wpF5c8VnGs87KiXeUC,0.0412,0.39399999999999996,303960,0.475,3.82e-06,4,0.0906,-7.417000000000001,0.0288,134,3,0.168
35h5K8vdR6Rn5P8s1EGfTt,The Night Before Christmas,41,https://p.scdn.co/mp3-preview/27a376beb1902eb0a5376ef86777a2badf11a763?cid=f715962b546a41029c80979d6042ad77,5,Brandon Heath,https://i.scdn.co/image/8fd2ca1cd2b13dbce39c1acc780135008f5d5903,https://open.spotify.com/track/35h5K8vdR6Rn5P8s1EGfTt,0.263,0.44299999999999995,217586,0.541,0.0,10,0.198,-6.7620000000000005,0.0306,144,3,0.282
3XCTNa3y71mNMlhNQq2YSs,Heaven Everywhere,4,,2,Francesca Battistelli,https://i.scdn.co/image/98b2eae4c0cd62ed9e170989e5520361e5a0dc97,https://open.spotify.com/track/3XCTNa3y71mNMlhNQq2YSs,0.5579999999999999,0.45799999999999996,207880,0.6759999999999999,0.0,9,0.0997,-5.987,0.0365,138,3,0.267
74Il2Mg6DY2UfhT1J12oPK,His Eye Is on the Sparrow,34,https://p.scdn.co/mp3-preview/b9fe049c5a5da288bbd99f5d45369761b4cda225?cid=f715962b546a41029c80979d6042ad77,10,Casting Crowns,https://i.scdn.co/image/5579545cf89c7c19dac92efb6c2160610dc93a9c,https://open.spotify.com/track/74Il2Mg6DY2UfhT1J12oPK,0.855,0.19399999999999998,259279,0.22899999999999998,0.0,6,0.0947,-14.106,0.0306,89,3,0.256
6ZZ89AH8oApLLAWIgRKdPO,O Come All Ye Faithful,39,https://p.scdn.co/mp3-preview/e4a78106e1e315b0801dcf8972fd704a8082538e?cid=f715962b546a41029c80979d6042ad77,2,Jason Gray,https://i.scdn.co/image/10ecfa995318cb6b414ba4f94bfe305b44e08490,https://open.spotify.com/track/6ZZ89AH8oApLLAWIgRKdPO,0.017,0.562,230706,0.609,0.0,4,0.0483,-7.505,0.0315,111,4,0.41
1IRyrNlwfOr4drpLrOcKfy,For God So Loved,34,https://p.scdn.co/mp3-preview/361b8caf9789511c84f1e922004bef6de1d01ab5?cid=f715962b546a41029c80979d6042ad77,1,Jasmine Murray,https://i.scdn.co/image/7cc25e2c9013434d7984abd4bd9420df14ade52d,https://open.spotify.com/track/1IRyrNlwfOr4drpLrOcKfy,0.0591,0.41700000000000004,222066,0.807,0.0,9,0.14400000000000002,-5.358,0.0376,140,4,0.217
0eOhwbBdUKvB5M8P3suoXW,"Go, Tell It On The Mountain",43,,3,David Crowder Band,https://i.scdn.co/image/28bb992f5515f865a731e268b8c21d8e53ce0528,https://open.spotify.com/track/0eOhwbBdUKvB5M8P3suoXW,0.6729999999999999,0.595,280613,0.536,0.0289,2,0.0942,-8.244,0.0253,98,4,0.261
07uDNxlcxJ9yc97VPJHZTy,Messiah,39,https://p.scdn.co/mp3-preview/1c82e263615f9cf18e3f16c5c76d5b0bb25c403b?cid=f715962b546a41029c80979d6042ad77,15,Francesca Battistelli,https://i.scdn.co/image/53c4c8cccbbc95a7cb14dca14c5b768016fe6811,https://open.spotify.com/track/07uDNxlcxJ9yc97VPJHZTy,0.0511,0.34700000000000003,218840,0.6,0.0,2,0.0702,-5.582999999999999,0.0346,150,4,0.204
6vhxljJaPconaEFHzPc0mc,O Holy Night,47,,15,Kari Jobe,https://i.scdn.co/image/30545074467d06b570c5dd2ce51ac7c2f8601a76,https://open.spotify.com/track/6vhxljJaPconaEFHzPc0mc,0.32899999999999996,0.16399999999999998,327306,0.42100000000000004,0.0,9,0.0918,-6.63,0.0322,171,3,0.0807
0PrGjIdocNthK35qFKShB4,From Heaven To Earth (Joy To The World),35,https://p.scdn.co/mp3-preview/5c1fbfab43f092a6e522bec7359e68277777a152?cid=f715962b546a41029c80979d6042ad77,1,We Are Messengers,https://i.scdn.co/image/2d29cdd5becd85b76f70a54b152d61118e10753a,https://open.spotify.com/track/0PrGjIdocNthK35qFKShB4,0.10400000000000001,0.544,228266,0.7759999999999999,0.0,2,0.11599999999999999,-5.952999999999999,0.040999999999999995,120,3,0.285
5eAHpeMY5HQI9NMAML9XbJ,Christmastime,42,https://p.scdn.co/mp3-preview/51472be90722bf2a5e4a9fea988ce969d1238f51?cid=f715962b546a41029c80979d6042ad77,3,Michael W. Smith,https://i.scdn.co/image/59f010a3337457f726d39f77533341740bef6b13,https://open.spotify.com/track/5eAHpeMY5HQI9NMAML9XbJ,0.648,0.27699999999999997,256519,0.45399999999999996,0.0,3,0.10400000000000001,-9.988,0.0339,104,4,0.11900000000000001
3SAc8cABh9qM0kJZZxSYM1,Dance In The Dawn,37,https://p.scdn.co/mp3-preview/28fea66da40ac77fd412c3b61ddd56d0fc454228?cid=f715962b546a41029c80979d6042ad77,13,Selah,https://i.scdn.co/image/217862c2d6c5ac2e503e71412d2cdc95c376634f,https://open.spotify.com/track/3SAc8cABh9qM0kJZZxSYM1,0.195,0.387,225946,0.652,0.0,6,0.141,-6.642,0.0301,162,3,0.37799999999999995
0QbWiyxmx6w1twmHOEDDkX,Where Shall I Be,17,https://p.scdn.co/mp3-preview/9431fdbe3265ca35795a01e5db59fc2a761b8b66?cid=f715962b546a41029c80979d6042ad77,3,Dorothy Love Coates & The Original Gospel Harmonettes,https://i.scdn.co/image/a4702613dfc99adb848fa9c5707b74bae3f83f33,https://open.spotify.com/track/0QbWiyxmx6w1twmHOEDDkX,0.8740000000000001,0.451,154898,0.732,2.09e-06,10,0.34700000000000003,-4.995,0.0906,91,4,0.898
2vbCMcecSWwccm1ojWKOaZ,Give Me A Star,27,,3,Brian Courtney Wilson,https://i.scdn.co/image/d376d7fab36f4b1545ec27615d8b0eebf9c8b2f3,https://open.spotify.com/track/2vbCMcecSWwccm1ojWKOaZ,0.147,0.5870000000000001,275093,0.8640000000000001,0.0,7,0.193,-5.542999999999999,0.073,82,4,0.733
0ErvXfqY6a0C8dOS68loRP,Peace Upon The Earth,40,,12,Hillsong Worship,https://i.scdn.co/image/fa99582e17a9aa6f967ba959670246b3abbf2f7a,https://open.spotify.com/track/0ErvXfqY6a0C8dOS68loRP,0.406,0.138,250786,0.295,1.6899999999999997e-05,10,0.145,-13.155999999999999,0.032,86,3,0.2
0Tvb3mQASB2LpcB28aELxy,We Three Kings,38,https://p.scdn.co/mp3-preview/28fb8236acfd2a1ce7613adc0acc5ffddd4a4105?cid=f715962b546a41029c80979d6042ad77,3,Kirk Franklin,https://i.scdn.co/image/5579545cf89c7c19dac92efb6c2160610dc93a9c,https://open.spotify.com/track/0Tvb3mQASB2LpcB28aELxy,0.284,0.6629999999999999,246986,0.609,0.0,10,0.35100000000000003,-8.079,0.0515,89,4,0.541
5ggAuHqe61Y3Ri5W0WivLe,Feelin' Like Christmas,31,https://p.scdn.co/mp3-preview/c5da424f5e6a5b1b955f8eca712f9999ffd192e5?cid=f715962b546a41029c80979d6042ad77,1,OBB,https://i.scdn.co/image/23b858b659bdfaf1fc65f0a0c1ce54942b1f5f1e,https://open.spotify.com/track/5ggAuHqe61Y3Ri5W0WivLe,0.00121,0.6609999999999999,167746,0.732,0.0,0,0.122,-4.143,0.0293,132,4,0.192
2VplCsyPBxNah19uNxtbms,Save A Seat For Me,16,https://p.scdn.co/mp3-preview/02a030915da21056683f0fb5739decea7bc078ed?cid=f715962b546a41029c80979d6042ad77,2,B.B. King,https://i.scdn.co/image/f3a665814d086dd6bcdd152e9b4cc7d58cd4b6f2,https://open.spotify.com/track/2VplCsyPBxNah19uNxtbms,0.78,0.324,184813,0.484,8.74e-06,2,0.36,-7.46,0.0686,175,5,0.621
4hVBjxm00P0MVlBzLIvuZb,The Christmas Song,37,https://p.scdn.co/mp3-preview/1297d554f9bfca3dd1fa8d708ffa1c53c5f89f4f?cid=f715962b546a41029c80979d6042ad77,2,Brandon Heath,https://i.scdn.co/image/36d0cb0d2585a5521505cd653a214de939472f54,https://open.spotify.com/track/4hVBjxm00P0MVlBzLIvuZb,0.742,0.20800000000000002,231840,0.251,0.0,3,0.267,-12.14,0.0353,177,3,0.275
6Q2VFR4JsZQYysXst876n7,Now Behold The Lamb,1,,3,Kirk Franklin,https://i.scdn.co/image/88f7cbec0394ad64b7358d305dcbe6bb8b63b5d3,https://open.spotify.com/track/6Q2VFR4JsZQYysXst876n7,0.374,0.297,418960,0.539,2.29e-06,5,0.141,-6.986000000000001,0.0356,82,4,0.285
0QSDKSZ1bjrzQVhxqFZI9e,It Came Upon The Midnight Clear,16,https://p.scdn.co/mp3-preview/3a523791afe2a81b19652d45036de5a1816739ea?cid=f715962b546a41029c80979d6042ad77,1,Shirley Caesar,https://i.scdn.co/image/e5f2f370a3d16f08c0a58691ed57bdbdbe88f644,https://open.spotify.com/track/0QSDKSZ1bjrzQVhxqFZI9e,0.924,0.396,157840,0.278,0.254,5,0.21899999999999997,-15.274000000000001,0.0536,186,3,0.667
6g3Bymy9jvijKITULtN6T6,Bethlehem Town,33,https://p.scdn.co/mp3-preview/24841852450d0f28e4aa11deed224399430be123?cid=f715962b546a41029c80979d6042ad77,7,Jars Of Clay,https://i.scdn.co/image/78e2ceafda658cfb4c4627c00976433009467aa9,https://open.spotify.com/track/6g3Bymy9jvijKITULtN6T6,0.6759999999999999,0.512,274626,0.36700000000000005,1.26e-06,7,0.213,-13.55,0.0491,168,4,0.584
0MJSyLLm9W5ZoEL96bs6IG,Receive Our King,37,https://p.scdn.co/mp3-preview/6b69ae6224912ea9a3813b69c137407594a46d54?cid=f715962b546a41029c80979d6042ad77,1,Meredith Andrews,https://i.scdn.co/image/c3cb44bef757608257ebaec141e6562cc11f107a,https://open.spotify.com/track/0MJSyLLm9W5ZoEL96bs6IG,0.337,0.478,225549,0.737,0.0,2,0.139,-6.955,0.0414,95,4,0.192
7lspZen7uXWVygjIGbvUGN,Christmastime Is Here,32,https://p.scdn.co/mp3-preview/febeb239cb62d037aa900019f8885059de80aa4a?cid=f715962b546a41029c80979d6042ad77,1,Marc Martel,https://i.scdn.co/image/10ecfa995318cb6b414ba4f94bfe305b44e08490,https://open.spotify.com/track/7lspZen7uXWVygjIGbvUGN,0.591,0.3,183200,0.341,1.21e-05,9,0.096,-8.264,0.0324,139,3,0.051
7KKAff2gz7e83bL34FYnxV,Light Of The Stable,30,https://p.scdn.co/mp3-preview/20176e21f03dd1f4525c7edf1a6db5b6cde5ebf0?cid=f715962b546a41029c80979d6042ad77,3,Selah,https://i.scdn.co/image/e1e2ab68e6f6c097b3e260b14c4795153305d227,https://open.spotify.com/track/7KKAff2gz7e83bL34FYnxV,0.0878,0.601,201880,0.765,0.0,8,0.0649,-6.506,0.0306,109,4,0.649
0h9SqxuyOll6IdphDKF79h,What Christmas Means To Me,36,https://p.scdn.co/mp3-preview/3984fbd9e5c725cfa733e02e92f60367ab8d6bac?cid=f715962b546a41029c80979d6042ad77,7,Natalie Grant,https://i.scdn.co/image/f00504df596e6df829ebf90a333340c126f23a3a,https://open.spotify.com/track/0h9SqxuyOll6IdphDKF79h,0.0298,0.596,220400,0.8270000000000001,0.0,1,0.276,-5.611000000000001,0.0552,163,4,0.777
1R1rjUsLIIcY6IBWGn6BZu,O Children Come,42,,1,JJ Weeks Band,https://i.scdn.co/image/bde7a5ad1281455f06bd030c665303c368f1102a,https://open.spotify.com/track/1R1rjUsLIIcY6IBWGn6BZu,0.222,0.575,221144,0.8440000000000001,0.000147,10,0.162,-4.808,0.0308,82,4,0.731
50ePDHo8Ca9TPMVYo5x04o,Lift up Your Eyes,2,,5,Danny Gokey,https://i.scdn.co/image/6100baf977c6e1100eab197c9b5ef02a362569ce,https://open.spotify.com/track/50ePDHo8Ca9TPMVYo5x04o,0.11199999999999999,0.628,254900,0.688,0.0,2,0.106,-4.0089999999999995,0.0335,107,4,0.32
2biTGTWFSVvbD2IEYUqQws,Can't Wait For Christmas,43,,3,TobyMac,https://i.scdn.co/image/3fa59d9c37599ec0f45432fe98461c2e949214fb,https://open.spotify.com/track/2biTGTWFSVvbD2IEYUqQws,0.255,0.614,187828,0.713,0.00022999999999999998,2,0.122,-4.147,0.0316,130,4,0.588
2TK0GWQPbAlufhXECT391S,Glorious - Live,44,https://p.scdn.co/mp3-preview/be873675b25c829e796d9c21e5e53408c9b8ac8a?cid=f715962b546a41029c80979d6042ad77,6,for KING & COUNTRY,https://i.scdn.co/image/c0ccbfd21af4f5877ded0ac13e688f98a43c05b9,https://open.spotify.com/track/2TK0GWQPbAlufhXECT391S,0.0032700000000000003,0.593,233706,0.675,0.0,1,0.705,-6.175,0.031,120,4,0.175
177jEwUqgmdmw6uccm6SfJ,Come Thou Long Expected Jesus,38,https://p.scdn.co/mp3-preview/d46b4a5694ae40830444ff5e43f1ce7072a8c533?cid=f715962b546a41029c80979d6042ad77,1,Meredith Andrews,https://i.scdn.co/image/1bdd12db2dc377054a8cf66b21c550b1fb48b0e4,https://open.spotify.com/track/177jEwUqgmdmw6uccm6SfJ,0.0439,0.452,248268,0.634,0.0,2,0.0929,-6.319,0.0329,142,4,0.14300000000000002
2TMZqk2ENqJBivAoE3qYVw,"O Come, O Come Emmanuel",29,,7,Danny Gokey,https://i.scdn.co/image/d376d7fab36f4b1545ec27615d8b0eebf9c8b2f3,https://open.spotify.com/track/2TMZqk2ENqJBivAoE3qYVw,0.131,0.249,285346,0.511,0.0,9,0.105,-8.152999999999999,0.0462,148,3,0.165
47wad4U9ry0R4Gx5BDhtbN,All I Really Want,36,,4,Steven Curtis Chapman,https://i.scdn.co/image/40700dec91783e055303713fa65200dd79bcb79a,https://open.spotify.com/track/47wad4U9ry0R4Gx5BDhtbN,0.129,0.39399999999999996,293733,0.5870000000000001,0.0,2,0.109,-7.452999999999999,0.0301,72,4,0.23399999999999999
5NdZeRuKYlmT4ntbZlpbqT,It's The Most Wonderful Time Of The Year,44,,2,Michael W. Smith,https://i.scdn.co/image/325abd8f2bbca0183d5cc59575a9e448ac4c4244,https://open.spotify.com/track/5NdZeRuKYlmT4ntbZlpbqT,0.387,0.461,158346,0.748,0.0,2,0.161,-4.978,0.0374,68,4,0.436
6YzTUS5eM3YSwQJUAJVqgv,Happy Holiday / Holiday Season - Medley,41,,3,Michael W. Smith,https://i.scdn.co/image/325abd8f2bbca0183d5cc59575a9e448ac4c4244,https://open.spotify.com/track/6YzTUS5eM3YSwQJUAJVqgv,0.508,0.363,186760,0.67,0.0,5,0.20800000000000002,-4.582,0.0402,136,1,0.495
6UnPxEadLyb4aUtoZIYK7A,White Christmas,8,,1,Hannah Kerr,https://i.scdn.co/image/fb13bbaa0e5c3ddde77af102f090d3f3c3bd31a4,https://open.spotify.com/track/6UnPxEadLyb4aUtoZIYK7A,0.7070000000000001,0.618,187893,0.52,5.82e-06,9,0.198,-6.744,0.0266,142,4,0.629
67T7MMJqD8GFsPcgCLgdDf,"O, Holy Night",44,https://p.scdn.co/mp3-preview/5fd660f7c3505eb6760e2e49a7acd35f6609c422?cid=f715962b546a41029c80979d6042ad77,7,Sleeping At Last,https://i.scdn.co/image/98d106f59b482cb656f59cf364e9f596a73a6b8f,https://open.spotify.com/track/67T7MMJqD8GFsPcgCLgdDf,0.695,0.256,264734,0.23,0.0,4,0.107,-11.835,0.0345,134,3,0.0519
0P6xicvZnvVwRCPv3307HM,Jingle Bells,41,,4,Matt Maher,https://i.scdn.co/image/bf10b96a91fa5f893e02a6c3a446adb702b9d649,https://open.spotify.com/track/0P6xicvZnvVwRCPv3307HM,0.613,0.61,198715,0.6609999999999999,0.000269,7,0.0701,-8.343,0.105,87,4,0.652
0OIGNlqIjTSg5Yau1LObPZ,God With Us,40,https://p.scdn.co/mp3-preview/d1943df6569ca21fec3795f666b4906be011b62f?cid=f715962b546a41029c80979d6042ad77,2,We Are Messengers,https://i.scdn.co/image/2d29cdd5becd85b76f70a54b152d61118e10753a,https://open.spotify.com/track/0OIGNlqIjTSg5Yau1LObPZ,0.0634,0.451,228440,0.669,0.0,7,0.285,-6.825,0.0316,168,4,0.423
6TL5hSUNElu2xjkg0s6fqM,Tennessee Christmas,46,,1,Amy Grant,https://i.scdn.co/image/be68878c61fa7579c5b2d701ff611231079fa221,https://open.spotify.com/track/6TL5hSUNElu2xjkg0s6fqM,0.84,0.722,267240,0.508,1.35e-06,0,0.111,-7.2379999999999995,0.0259,95,4,0.35100000000000003
4BZha4lYdjbgvJfQsimtlP,Christmas Tonight (with Hillary Scott),1,,2,Dave Barnes,https://i.scdn.co/image/d1eb08ba56e39a74c76809bb00abf57355839c88,https://open.spotify.com/track/4BZha4lYdjbgvJfQsimtlP,0.608,0.597,199560,0.39799999999999996,0.0,2,0.363,-10.606,0.0304,103,4,0.37
5fXJTHvKzqtgqY58LrEqhI,It’s Beginning to Look a Lot Like Christmas (feat. Plumb),43,https://p.scdn.co/mp3-preview/5edb8949978bf1dd80ee59530f9acf1868c3c22f?cid=f715962b546a41029c80979d6042ad77,1,Marc Martel,https://i.scdn.co/image/1f9006b1e6c2f1128af74ab17ea9e65cf4b64b8a,https://open.spotify.com/track/5fXJTHvKzqtgqY58LrEqhI,0.0859,0.7140000000000001,158919,0.746,0.0,6,0.38299999999999995,-6.34,0.0507,117,4,0.5760000000000001
0gU0EA4TbIjhQKM6fN7IXU,White Christmas - feat. Francesca Battistelli,4,,2,Sidewalk Prophets,https://i.scdn.co/image/e5e8a8193373f598fb42984ccc14b9744d6c6fe6,https://open.spotify.com/track/0gU0EA4TbIjhQKM6fN7IXU,0.0426,0.5870000000000001,211773,0.524,0.0,0,0.278,-6.65,0.0283,130,4,0.474
2S7l1NX9bWLm0fgg8hhWYR,Make Room (feat. Matt Maher),40,https://p.scdn.co/mp3-preview/cb3879e2b9b80a79acdaf7cda8c95d446b4ba521?cid=f715962b546a41029c80979d6042ad77,6,Casting Crowns,https://i.scdn.co/image/95dbc2cb2f4353e37e1d441ebadeef8bf27daca4,https://open.spotify.com/track/2S7l1NX9bWLm0fgg8hhWYR,0.836,0.634,266920,0.258,0.0,4,0.0939,-11.963,0.0285,102,4,0.142
7h42zDg4XHHIdenriaLy6q,What Month Was Jesus Born In?,15,https://p.scdn.co/mp3-preview/94c4802d9a5d5dcd840ed450cb901a0b6abcad8f?cid=f715962b546a41029c80979d6042ad77,5,Odetta,https://i.scdn.co/image/55aafca35c0e342cca6b275f9ed4c580e18ea0b7,https://open.spotify.com/track/7h42zDg4XHHIdenriaLy6q,0.871,0.615,121354,0.161,0.0,8,0.0886,-14.429,0.0799,133,3,0.6679999999999999
7sSVUXt9prBbCRSzcr7dLU,Christmas This Year - feat. Leigh Nash,41,,6,TobyMac,https://i.scdn.co/image/3fa59d9c37599ec0f45432fe98461c2e949214fb,https://open.spotify.com/track/7sSVUXt9prBbCRSzcr7dLU,0.076,0.6659999999999999,210680,0.7959999999999999,0.0,11,0.365,-3.761,0.0301,95,4,0.7440000000000001
5T5YTYewRiHdosyeX8z86M,Come Now Our King,1,,1,Chris August,https://i.scdn.co/image/acffc5c51d69f939de98de1ddb22ae70787282f8,https://open.spotify.com/track/5T5YTYewRiHdosyeX8z86M,0.0143,0.425,223210,0.609,0.0,11,0.115,-8.533,0.0351,88,3,0.325
6wiLYg1GbYRYtw7Fu1Qn6h,The Christmas Song,40,,2,Bryan & Katie Torwalt,https://i.scdn.co/image/09b09d4e95c50b4d0ce37e8340923522635e59dd,https://open.spotify.com/track/6wiLYg1GbYRYtw7Fu1Qn6h,0.392,0.267,209608,0.361,0.0,11,0.0913,-6.859,0.0363,90,5,0.153
5CrHDKlYG6pyg6gqLP2tVS,Do You Hear What I Hear,40,,7,Nichole Nordeman,https://i.scdn.co/image/a4e42657d07bcc2af27e0c47d4a3e69a2b5eed30,https://open.spotify.com/track/5CrHDKlYG6pyg6gqLP2tVS,0.409,0.5489999999999999,231493,0.7490000000000001,0.0,10,0.22,-9.365,0.0374,96,4,0.594
4fZOOTo7H9ralEE18IeIi0,Christmas Time Again,40,https://p.scdn.co/mp3-preview/763bfdbf07f9e0048ed94f63a4921d5a62137154?cid=f715962b546a41029c80979d6042ad77,2,Steven Curtis Chapman,https://i.scdn.co/image/111caede3290373f64a6af171d4fb057e83d7146,https://open.spotify.com/track/4fZOOTo7H9ralEE18IeIi0,0.249,0.652,193333,0.762,0.0,1,0.11800000000000001,-6.142,0.031,140,4,0.696
36RZFJ2VIx6dKs8ANTegX4,You're Here,46,https://p.scdn.co/mp3-preview/aa9b7bdc92fb14670594b76d1a9e8c86a8e5d9e9?cid=f715962b546a41029c80979d6042ad77,8,Francesca Battistelli,https://i.scdn.co/image/f6fd67b70cef869ed36a742b1a49d4f5a9aca884,https://open.spotify.com/track/36RZFJ2VIx6dKs8ANTegX4,0.753,0.373,254813,0.36700000000000005,1.63e-06,1,0.19699999999999998,-8.406,0.0283,83,4,0.168
1dfSEtLLBKlWo80SIpOLtb,Light Of Christmas,47,,2,TobyMac,https://i.scdn.co/image/3fa59d9c37599ec0f45432fe98461c2e949214fb,https://open.spotify.com/track/1dfSEtLLBKlWo80SIpOLtb,0.00859,0.6509999999999999,223705,0.823,0.0,8,0.0556,-5.519,0.0467,124,4,0.7290000000000001
4uUM42W5IIIGafCW7cQesW,It's Beginning To Look A Lot Like Christmas,44,,1,Bryan & Katie Torwalt,https://i.scdn.co/image/09b09d4e95c50b4d0ce37e8340923522635e59dd,https://open.spotify.com/track/4uUM42W5IIIGafCW7cQesW,0.41,0.374,160199,0.341,0.0,4,0.40299999999999997,-6.2379999999999995,0.0337,95,4,0.41100000000000003
3tbCbHlbxjaXmn3j6M9zmc,The First Noel (feat. Colton Dixon),32,https://p.scdn.co/mp3-preview/319c0e8bbed117b30176abb666cb14aa7579ef1f?cid=f715962b546a41029c80979d6042ad77,8,Tenth Avenue North,https://i.scdn.co/image/354e96208bc7c65863181d552445197f3cd338be,https://open.spotify.com/track/3tbCbHlbxjaXmn3j6M9zmc,0.142,0.613,270813,0.405,0.0,1,0.0654,-9.261000000000001,0.0282,108,4,0.187
4Qp7g7zFL9Hu0Sb4XOCRoj,Back To God - Acoustic Version,33,,7,Reba McEntire,https://i.scdn.co/image/0ebbc9e0411f9cc381718f75a50c073bb8769fe1,https://open.spotify.com/track/4Qp7g7zFL9Hu0Sb4XOCRoj,0.897,0.62,295120,0.163,1.06e-06,6,0.113,-11.732999999999999,0.036000000000000004,148,4,0.22699999999999998
3ExmvL6aXuanHA3QJLMkpy,I Believe,34,https://p.scdn.co/mp3-preview/dffa90aaa13f32d6d5389272958df0f61ec62de6?cid=f715962b546a41029c80979d6042ad77,4,Natalie Grant,https://i.scdn.co/image/f00504df596e6df829ebf90a333340c126f23a3a,https://open.spotify.com/track/3ExmvL6aXuanHA3QJLMkpy,0.8740000000000001,0.354,314226,0.20800000000000002,1.13e-05,5,0.075,-11.042,0.0344,70,4,0.14
4x848KUULoQm5eLhc0UmBx,Give Love On Christmas Day,28,,1,Lexi,https://i.scdn.co/image/d376d7fab36f4b1545ec27615d8b0eebf9c8b2f3,https://open.spotify.com/track/4x848KUULoQm5eLhc0UmBx,0.425,0.541,237360,0.6559999999999999,0.0,9,0.252,-3.925,0.0321,140,4,0.647
0Ay3ZW30MOj8PO25LzMy07,Neverending Christmas,33,,1,PEABOD,https://i.scdn.co/image/961104151fb54ecca16bae8796eeb73c59567bc3,https://open.spotify.com/track/0Ay3ZW30MOj8PO25LzMy07,0.00672,0.66,200551,0.7879999999999999,0.0,10,0.34700000000000003,-6.806,0.0506,138,4,0.495
6ty32OR8qkgh3bBFlyKu6a,When Was The Baby Born,17,https://p.scdn.co/mp3-preview/95ca3f881903e69f506dbe753d6a9d8c1c89247c?cid=f715962b546a41029c80979d6042ad77,2,The Swan Silvertones,https://i.scdn.co/image/e5f2f370a3d16f08c0a58691ed57bdbdbe88f644,https://open.spotify.com/track/6ty32OR8qkgh3bBFlyKu6a,0.9490000000000001,0.43700000000000006,184240,0.5820000000000001,0.10099999999999999,7,0.136,-12.544,0.0938,205,4,0.855
